timestamp,"bike_id","member_type","date_hour","date_wday","duration_ms","start_station"
1450834860,W21727,Registered,17,tuesday,806640,"7th & F St NW / National Portrait Gallery"
1450834200,W00940,Registered,17,tuesday,719936,"New Jersey Ave & N St NW/Dunbar HS"
1450834140,W21341,Registered,17,tuesday,622152,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1450832340,W21344,Registered,16,tuesday,298410,"17th & K St NW"
1450832160,W20918,Casual,16,tuesday,1464738,"Smithsonian / Jefferson Dr & 12th St SW"
1450832160,W20522,Registered,16,tuesday,868061,"1st & Rhode Island Ave NW"
1450831980,W22180,Registered,16,tuesday,255316,"Union Market/6th St & Neal Pl NE"
1450831740,W22058,Registered,16,tuesday,1339679,"S Glebe & Potomac Ave"
1450830960,W00855,Registered,16,tuesday,187653,"12th & L St NW"
1450829520,W21277,Registered,16,tuesday,812510,"17th & K St NW"
1450827720,W01319,Registered,15,tuesday,599037,"New Jersey Ave & R St NW"
1450827360,W20979,Registered,15,tuesday,459007,"14th & D St NW / Ronald Reagan Building"
1450825860,W00204,Registered,15,tuesday,4960442,"North Capitol St & F St NW"
1450820700,W01296,Registered,13,tuesday,1033974,"New Jersey Ave & N St NW/Dunbar HS"
1450819740,W20555,Registered,13,tuesday,450362,"19th & L St NW"
1450818540,W21418,Registered,13,tuesday,310638,"7th & R St NW / Shaw Library"
1450818000,W20924,Registered,13,tuesday,450987,"17th & G St NW"
1450815180,W00430,Registered,12,tuesday,459384,"18th St & Wyoming Ave NW"
1450814280,W22233,Registered,11,tuesday,440953,"17th & K St NW / Farragut Square"
1450814160,W21494,Registered,11,tuesday,338240,"4th & E St SW"
1450814100,W20084,Registered,11,tuesday,487008,"M St & Pennsylvania Ave NW"
1450813740,W01352,Registered,11,tuesday,254275,"14th & Belmont St NW"
1450813080,W20092,Registered,11,tuesday,222852,"Smithsonian / Jefferson Dr & 12th St SW"
1450810260,W21527,Registered,10,tuesday,234722,"Minnesota Ave Metro/DOES"
1450809840,W20843,Registered,10,tuesday,223889,"13th St & New York Ave NW"
1450806840,W00873,Registered,9,tuesday,318375,"8th & H St NW"
1450805880,W00617,Registered,9,tuesday,360269,"18th & M St NW"
1450804440,W01395,Registered,9,tuesday,256584,"New Hampshire Ave & 24th St NW"
1450803600,W21655,Registered,9,tuesday,365505,"4th & East Capitol St NE"
1450802280,W20501,Registered,8,tuesday,869670,"11th & S St NW"
1450801080,W20283,Registered,8,tuesday,226452,"Maryland & Independence Ave SW"
1450800600,W21070,Registered,8,tuesday,799369,"Park Rd & Holmead Pl NW"
1450798680,W00750,Registered,7,tuesday,731113,"New Jersey Ave & N St NW/Dunbar HS"
1450776900,W00557,Casual,1,tuesday,2374000,"Silver Spring Metro/Colesville Rd & Wayne Ave"
1450768980,W20754,Registered,23,monday,352624,"Calvert St & Woodley Pl NW"
1450761660,W00911,Registered,21,monday,485013,"New Hampshire Ave & T St NW"
1450759980,W01149,Registered,20,monday,270397,"6th St & Indiana Ave NW"
1450756200,W21350,Registered,19,monday,331970,"Eckington Pl & Q St NE"
1450755240,W21748,Registered,19,monday,662282,"Crabbs Branch Way & Calhoun Pl"
1450754580,W20677,Registered,19,monday,296263,"24th & N St NW"
1450754520,W00589,Registered,19,monday,433890,"M St & Pennsylvania Ave NW"
1450754280,W21113,Registered,19,monday,281999,"8th & H St NW"
1450753620,W20764,Registered,19,monday,188856,"Calvert St & Woodley Pl NW"
1450752720,W20618,Registered,18,monday,315144,"14th & Rhode Island Ave NW"
1450751040,W21744,Registered,18,monday,479083,"Lynn & 19th St North"
1450750920,W20632,Registered,18,monday,1049606,"L'Enfant Plaza / 7th & C St SW"
1450750680,W20332,Registered,18,monday,386615,"17th & K St NW / Farragut Square"
1450750140,W20264,Registered,18,monday,604430,"Calvert St & Woodley Pl NW"
1450749600,W21571,Registered,18,monday,613506,"North Capitol St & F St NW"
1450749060,W20942,Registered,17,monday,960518,"23rd & E St NW"
1450748040,W00095,Registered,17,monday,552795,"Lynn & 19th St North"
1450747680,W22051,Registered,17,monday,450144,"Eastern Market / 7th & North Carolina Ave SE"
1450747620,W20221,Registered,17,monday,1133427,"7th & T St NW"
1450746720,W21228,Registered,17,monday,185555,"Gallaudet / 8th St & Florida Ave NE"
1450746420,W20483,Registered,17,monday,932041,"10th & Florida Ave NW"
1450746300,W21825,Registered,17,monday,1158100,"17th & G St NW"
1450746180,W20445,Casual,17,monday,6807339,"14th & D St NW / Ronald Reagan Building"
1450745640,W20229,Registered,16,monday,470358,"10th & U St NW"
1450744740,W21080,Registered,16,monday,269345,"Convention Center / 7th & M St NW"
1450743960,W21037,Casual,16,monday,407542,"13th St & New York Ave NW"
1450743600,W20378,Registered,16,monday,305902,"24th & N St NW"
1450743540,W20275,Registered,16,monday,504764,"14th & D St NW / Ronald Reagan Building"
1450741260,W00277,Registered,15,monday,877814,"16th & Harvard St NW"
1450739820,W21340,Registered,15,monday,424684,"14th & V St NW"
1450737840,W21876,Registered,14,monday,260910,"Lee Hwy & N Scott St"
1450736280,W20719,Registered,14,monday,340918,"19th & G St NW"
1450735920,W20124,Registered,14,monday,663157,"New York Ave & 15th St NW"
1450735500,W21350,Registered,14,monday,1212105,"14th & D St NW / Ronald Reagan Building"
1450732980,W00655,Registered,13,monday,1097632,"Wisconsin Ave & Newark St NW"
1450730940,W22012,Registered,12,monday,643050,"Shady Grove Metro West"
1450729680,W00109,Registered,12,monday,766861,"Jefferson Dr & 14th St SW"
1450729380,W00432,Registered,12,monday,295856,"Ward Circle / American University"
1450723980,W22226,Registered,10,monday,652491,"Lamont & Mt Pleasant NW"
1450722180,W00636,Registered,10,monday,559085,"3rd & D St SE"
1450720260,W20394,Registered,9,monday,166812,"14th & Harvard St NW"
1450719840,W00122,Registered,9,monday,251519,"21st & M St NW"
1450719540,W00147,Registered,9,monday,306179,"D St & Maryland Ave NE"
1450718100,W00345,Registered,9,monday,538633,"North Capitol St & F St NW"
1450717560,W20444,Registered,9,monday,260552,"5th & F St NW"
1450716360,W20585,Registered,8,monday,655132,"10th & U St NW"
1450715280,W00771,Registered,8,monday,845033,"14th & D St SE"
1450715040,W21291,Registered,8,monday,1183737,"6th & H St NE"
1450714620,W20429,Registered,8,monday,323127,"19th & East Capitol St SE"
1450714440,W21266,Registered,8,monday,1219983,"Park Rd & Holmead Pl NW"
1450714200,W00095,Registered,8,monday,1012114,"7th & R St NW / Shaw Library"
1450713960,W00816,Registered,8,monday,710918,"18th St & Wyoming Ave NW"
1450713540,W20087,Registered,7,monday,160171,"14th & R St NW"
1450713360,W00871,Registered,7,monday,215378,"5th & K St NW"
1450713240,W20736,Casual,7,monday,3212211,"Smithsonian / Jefferson Dr & 12th St SW"
1450712640,W21768,Registered,7,monday,227812,"15th & P St NW"
1450710540,W01326,Registered,7,monday,296758,"5th & K St NW"
1450704780,W20210,Registered,5,monday,379536,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1450687680,W00882,Registered,0,monday,457868,"14th St & New York Ave NW"
1450675020,W21828,Registered,21,sunday,779073,"11th & H St NE"
1450673160,W20742,Registered,20,sunday,455977,"17th & Corcoran St NW"
1450668420,W20934,Registered,19,sunday,496893,"8th & Eye St SE / Barracks Row"
1450668360,W20613,Registered,19,sunday,359289,"Adams Mill & Columbia Rd NW"
1450667820,W01420,Registered,19,sunday,1070434,"7th & F St NW / National Portrait Gallery"
1450667760,W00172,Registered,19,sunday,486467,"Columbus Circle / Union Station"
1450667580,W22055,Registered,19,sunday,917281,"Lincoln Memorial"
1450665720,W20295,Registered,18,sunday,408548,"Thomas Circle"
1450665420,W01155,Registered,18,sunday,488115,"17th & Rhode Island Ave NW"
1450663980,W21228,Casual,18,sunday,763137,"5th & F St NW"
1450663680,W00278,Registered,18,sunday,1761173,"Connecticut Ave & Tilden St NW"
1450661880,W20437,Registered,17,sunday,308177,"Massachusetts Ave & Dupont Circle NW"
1450661880,W21532,Registered,17,sunday,446544,"14th & V St NW"
1450660800,W21875,Registered,17,sunday,221170,"Convention Center / 7th & M St NW"
1450656960,W21159,Registered,16,sunday,364371,"New Jersey Ave & R St NW"
1450656000,W22140,Registered,16,sunday,516456,"Metro Center / 12th & G St NW"
1450654860,W20143,Registered,15,sunday,2881003,"3rd & G St SE"
1450654440,W00465,Casual,15,sunday,1457135,"Potomac Greens Dr & Slaters Ln"
1450653300,W00656,Registered,15,sunday,569363,"1st & Rhode Island Ave NW"
1450652460,W20856,Registered,15,sunday,1537134,"1st & Rhode Island Ave NW"
1450651680,W00165,Registered,14,sunday,221891,"16th & Harvard St NW"
1450649160,W20127,Registered,14,sunday,1099744,"M St & Pennsylvania Ave NW"
1450648860,W00853,Registered,14,sunday,332266,"13th & D St NE"
1450648440,W22184,Registered,13,sunday,314479,"20th & O St NW / Dupont South"
1450647480,W01462,Registered,13,sunday,256061,"Adams Mill & Columbia Rd NW"
1450647300,W21426,Registered,13,sunday,1014789,"14th St Heights / 14th & Crittenden St NW"
1450644780,W21729,Registered,12,sunday,1031826,"Adams Mill & Columbia Rd NW"
1450644360,W20090,Registered,12,sunday,220203,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1450642200,W01360,Registered,12,sunday,364748,"California St & Florida Ave NW"
1450640340,W22090,Registered,11,sunday,183772,"New Hampshire Ave & T St NW"
1450639800,W22111,Registered,11,sunday,290096,"Fairfax Dr & Wilson Blvd"
1450639800,W20575,Registered,11,sunday,339892,"10th & U St NW"
1450638060,W21534,Registered,11,sunday,614040,"36th & Calvert St NW / Glover Park"
1450637460,W20867,Registered,10,sunday,303964,"Convention Center / 7th & M St NW"
1450635960,W20394,Registered,10,sunday,254626,"8th & O St NW"
1450634820,W21460,Registered,10,sunday,380432,"Massachusetts Ave & Dupont Circle NW"
1450632720,W21632,Registered,9,sunday,139859,"15th & Euclid St  NW"
1450630500,W01448,Registered,8,sunday,1777786,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1450605780,W01360,Registered,2,sunday,218498,"14th & V St NW"
1450594680,W20691,Registered,22,saturday,673299,"Smithsonian / Jefferson Dr & 12th St SW"
1450592220,W21125,Registered,22,saturday,130959,"Park Rd & Holmead Pl NW"
1450591560,W20540,Registered,22,saturday,264841,"15th & P St NW"
1450588560,W20335,Registered,21,saturday,235594,"1st & H St NW"
1450588080,W20958,Registered,21,saturday,210937,"Adams Mill & Columbia Rd NW"
1450587180,W01203,Registered,20,saturday,408057,"11th & F St NW"
1450579980,W22233,Registered,18,saturday,534233,"11th & S St NW"
1450579920,W00107,Registered,18,saturday,336399,"18th St & Wyoming Ave NW"
1450575120,W00155,Registered,17,saturday,397877,"16th & Harvard St NW"
1450573980,W22167,Registered,17,saturday,176612,"Adams Mill & Columbia Rd NW"
1450573680,W00518,Registered,17,saturday,317702,"Walter Reed Community Center / Walter Reed Dr & 16th St S"
1450573260,W21304,Registered,17,saturday,698286,"Florida Ave & R St NW"
1450571700,W22220,Registered,16,saturday,1397477,"1st & M St NE"
1450570440,W00169,Registered,16,saturday,2062189,"Hains Point/Buckeye & Ohio Dr SW"
1450570380,W21513,Registered,16,saturday,1066309,"Jefferson Dr & 14th St SW"
1450569060,W00476,Casual,15,saturday,1009284,"Lincoln Memorial"
1450568880,W00525,Registered,15,saturday,852049,"Georgia & New Hampshire Ave NW"
1450568340,W21771,Registered,15,saturday,246090,"Park Rd & Holmead Pl NW"
1450567560,W20948,Registered,15,saturday,1082775,"14th & D St NW / Ronald Reagan Building"
1450567320,W21814,Registered,15,saturday,461830,"Lamont & Mt Pleasant NW"
1450567080,W21651,Registered,15,saturday,466543,"18th St & Wyoming Ave NW"
1450565520,W21814,Registered,14,saturday,374221,"10th & Florida Ave NW"
1450564860,W21874,Registered,14,saturday,688874,"3rd & Elm St NW"
1450558680,W00569,Casual,12,saturday,1173974,"Jefferson Dr & 14th St SW"
1450557780,W21942,Registered,12,saturday,1089128,"Columbus Circle / Union Station"
1450555860,W00907,Registered,12,saturday,879576,"12th & U St NW"
1450554060,W00615,Registered,11,saturday,1149329,"Eckington Pl & Q St NE"
1450553760,W20658,Registered,11,saturday,1239752,"Clarendon Metro / Wilson Blvd & N Highland St"
1450553460,W22069,Registered,11,saturday,391575,"Thomas Circle"
1450553460,W01040,Casual,11,saturday,1222262,"Lincoln Memorial"
1450549320,W22153,Registered,10,saturday,654084,"14th & Harvard St NW"
1450548840,W01397,Registered,10,saturday,304533,"14th & D St SE"
1450547100,W00360,Registered,9,saturday,1072415,"1st & M St NE"
1450545360,W20200,Registered,9,saturday,989674,"6th St & Indiana Ave NW"
1450542000,W21395,Registered,8,saturday,177508,"26th & S Clark St"
1450517640,W20662,Registered,1,saturday,595261,"Columbia Rd & Georgia Ave NW"
1450506300,W00581,Registered,22,friday,1181873,"18th & M St NW"
1450501380,W00825,Registered,21,friday,276092,"14th & R St NW"
1450495500,W21655,Registered,19,friday,698733,"Massachusetts Ave & Dupont Circle NW"
1450495440,W21569,Registered,19,friday,577170,"Shirlington Transit Center / S Quincy & Randolph St"
1450494720,W20630,Registered,19,friday,272608,"Columbia Rd & Georgia Ave NW"
1450493520,W21438,Registered,18,friday,353336,"11th & F St NW"
1450492860,W20020,Registered,18,friday,713183,"13th & D St NE"
1450492500,W22089,Casual,18,friday,1211782,"12th & U St NW"
1450491540,W20431,Registered,18,friday,435363,"3rd & H St NW"
1450491360,W20306,Registered,18,friday,1143881,"14th & V St NW"
1450490820,W00055,Registered,18,friday,956450,"19th & G St NW"
1450490640,W22213,Registered,18,friday,376132,"20th & L St NW"
1450489920,W21814,Registered,17,friday,1217334,"23rd & E St NW"
1450489320,W20910,Registered,17,friday,1099603,"C & O Canal & Wisconsin Ave NW"
1450488000,W21632,Registered,17,friday,465510,"17th & K St NW"
1450487580,W00790,Registered,17,friday,422342,"23rd & E St NW"
1450487520,W00103,Registered,17,friday,372210,"M St & Pennsylvania Ave NW"
1450486800,W00669,Registered,17,friday,450007,"3rd & Tingey St SE"
1450486500,W00138,Registered,16,friday,275352,"Georgia Ave & Spring St"
1450486440,W21251,Registered,16,friday,402230,"14th St & Spring Rd NW"
1450485840,W00634,Registered,16,friday,775475,"19th St & Pennsylvania Ave NW"
1450485240,W01187,Registered,16,friday,404250,"11th & H St NE"
1450485180,W01190,Registered,16,friday,841620,"17th & Corcoran St NW"
1450485120,W20000,Registered,16,friday,664271,"Maryland & Independence Ave SW"
1450484400,W20793,Registered,16,friday,310088,"Constitution Ave & 2nd St NW/DOL"
1450483320,W20966,Registered,16,friday,1183361,"34th St & Wisconsin Ave NW"
1450483200,W22081,Registered,16,friday,290043,"17th St & Massachusetts Ave NW"
1450479780,W00154,Registered,15,friday,1269232,"11th & S St NW"
1450479300,W22034,Registered,14,friday,248699,"Metro Center / 12th & G St NW"
1450476840,W01271,Registered,14,friday,1500890,"Benning Branch Library"
1450475640,W22101,Registered,13,friday,786999,"10th & U St NW"
1450471680,W20793,Casual,12,friday,1461629,"3rd & H St NE"
1450471020,W01470,Registered,12,friday,387924,"Pershing & N George Mason Dr"
1450470960,W00260,Registered,12,friday,347904,"17th St & Massachusetts Ave NW"
1450468320,W21530,Registered,11,friday,499241,"Potomac & Pennsylvania Ave SE"
1450467900,W21467,Registered,11,friday,499800,"7th & T St NW"
1450467660,W22001,Registered,11,friday,477420,"Maryland Ave & E St NE"
1450466100,W20444,Registered,11,friday,96703,"Calvert & Biltmore St NW"
1450464960,W21576,Casual,10,friday,1057542,"13th & D St NE"
1450464420,W20113,Registered,10,friday,316776,"14th & Rhode Island Ave NW"
1450462740,W20586,Registered,10,friday,395282,"Massachusetts Ave & Dupont Circle NW"
1450462500,W21228,Registered,10,friday,409722,"15th & L St NW"
1450459200,W22167,Registered,9,friday,1116409,"7th & R St NW / Shaw Library"
1450458300,W20510,Registered,9,friday,906521,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1450458120,W21992,Registered,9,friday,922162,"11th & Kenyon St NW"
1450457160,W21049,Registered,8,friday,445374,"18th & R St NW"
1450456920,W01083,Registered,8,friday,1701892,"N Pershing Dr & Wayne St"
1450456080,W00133,Registered,8,friday,271973,"19th St & Pennsylvania Ave NW"
1450456080,W01166,Registered,8,friday,628328,"3rd & H St NE"
1450455900,W01296,Registered,8,friday,1012205,"Rolfe St & 9th St S"
1450455600,W00613,Registered,8,friday,639538,"5th & K St NW"
1450455420,W21755,Registered,8,friday,471887,"N Pershing Dr & Wayne St"
1450455420,W01201,Registered,8,friday,1061271,"Columbus Circle / Union Station"
1450455120,W00014,Registered,8,friday,1298129,"8th & East Capitol St NE"
1450454520,W20112,Registered,8,friday,172075,"New Hampshire Ave & 24th St NW"
1450454400,W21922,Registered,8,friday,933859,"Good Hope Rd & 14th St SE"
1450454100,W21609,Registered,7,friday,422520,"8th & O St NW"
1450452780,W20268,Registered,7,friday,1174867,"Columbia Rd & Georgia Ave NW"
1450452180,W01242,Registered,7,friday,324122,"North Capitol St & G Pl NE"
1450450620,W00608,Registered,6,friday,474493,"15th & P St NW"
1450450500,W20657,Registered,6,friday,617338,"3rd & Elm St NW"
1450450260,W20607,Registered,6,friday,743614,"Lee Hwy & N Cleveland St"
1450449600,W22168,Registered,6,friday,575505,"Columbia Rd & Belmont St NW"
1450449540,W00254,Registered,6,friday,230567,"15th & Crystal Dr"
1450449420,W20955,Registered,6,friday,614602,"4th & M St SW"
1450428360,W20332,Registered,0,friday,658441,"5th & K St NW"
1450426080,W21557,Registered,0,friday,116958,"19th St & Pennsylvania Ave NW"
1450417920,W20968,Registered,21,thursday,695292,"7th & F St NW / National Portrait Gallery"
1450417560,W21340,Registered,21,thursday,975041,"15th & P St NW"
1450414380,W21427,Registered,20,thursday,744602,"7th & R St NW / Shaw Library"
1450412520,W21340,Casual,20,thursday,692243,"18th St & Wyoming Ave NW"
1450410300,W21293,Registered,19,thursday,128571,"7th & R St NW / Shaw Library"
1450408620,W20656,Registered,19,thursday,342843,"5th & K St NW"
1450408260,W01245,Registered,19,thursday,768670,"Georgia Ave and Fairmont St NW"
1450408080,W21976,Registered,19,thursday,480162,"7th & F St NW / National Portrait Gallery"
1450407720,W20862,Registered,19,thursday,254085,"21st & I St NW"
1450407000,W20519,Registered,18,thursday,1142864,"Eckington Pl & Q St NE"
1450406880,W20275,Registered,18,thursday,382301,"S Joyce & Army Navy Dr"
1450405440,W21101,Registered,18,thursday,554176,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
