"_time",Casual,Member,"_span"
1424289600,4,138,3600
1424293200,3,120,3600
1424296800,1,110,3600
1424300400,3,129,3600
1424304000,7,201,3600
1424307600,7,420,3600
1424311200,4,340,3600
1424314800,2,204,3600
1424318400,0,149,3600
1424322000,0,83,3600
1424325600,0,57,3600
1424329200,0,28,3600
1424332800,0,9,3600
1424336400,0,3,3600
1424340000,0,3,3600
1424343600,0,0,3600
1424347200,0,3,3600
1424350800,0,17,3600
1424354400,0,79,3600
1424358000,0,234,3600
1424361600,3,436,3600
1424365200,8,227,3600
1424368800,1,84,3600
1424372400,9,93,3600
1424376000,8,90,3600
1424379600,4,86,3600
1424383200,3,64,3600
1424386800,6,104,3600
1424390400,2,153,3600
1424394000,5,298,3600
1424397600,2,271,3600
1424401200,1,169,3600
1424404800,1,107,3600
1424408400,3,77,3600
1424412000,2,42,3600
1424415600,0,13,3600
1424419200,0,9,3600
1424422800,0,3,3600
1424426400,0,1,3600
1424430000,0,1,3600
1424433600,0,2,3600
1424437200,0,17,3600
1424440800,0,48,3600
1424444400,2,155,3600
1424448000,5,320,3600
1424451600,2,173,3600
1424455200,3,66,3600
1424458800,6,76,3600
1424462400,7,93,3600
1424466000,7,108,3600
1424469600,4,92,3600
1424473200,2,125,3600
1424476800,12,181,3600
1424480400,7,323,3600
1424484000,1,242,3600
1424487600,0,159,3600
1424491200,3,104,3600
1424494800,0,69,3600
1424498400,1,44,3600
1424502000,1,43,3600
1424505600,0,25,3600
1424509200,0,14,3600
1424512800,0,15,3600
1424516400,0,4,3600
1424520000,0,3,3600
1424523600,0,5,3600
1424527200,1,7,3600
1424530800,0,28,3600
1424534400,3,69,3600
1424538000,1,120,3600
1424541600,7,155,3600
1424545200,4,59,3600
1424548800,1,47,3600
1424552400,1,28,3600
1424556000,0,21,3600
1424559600,3,15,3600
1424563200,0,28,3600
1424566800,0,23,3600
1424570400,1,18,3600
1424574000,1,12,3600
1424577600,0,6,3600
1424581200,0,8,3600
1424584800,0,14,3600
1424588400,2,9,3600
1424592000,0,8,3600
1424595600,0,12,3600
1424599200,0,6,3600
1424602800,0,5,3600
1424606400,0,2,3600
1424610000,0,0,3600
1424613600,1,1,3600
1424617200,0,9,3600
1424620800,1,26,3600
1424624400,2,38,3600
1424628000,5,72,3600
1424631600,5,118,3600
1424635200,8,138,3600
1424638800,18,146,3600
1424642400,12,183,3600
1424646000,30,255,3600
1424649600,23,222,3600
1424653200,23,180,3600
1424656800,14,156,3600
1424660400,2,112,3600
1424664000,4,67,3600
1424667600,0,44,3600
1424671200,4,40,3600
1424674800,0,29,3600
1424678400,2,40,3600
1424682000,3,5,3600
1424685600,1,3,3600
1424689200,1,2,3600
1424692800,0,5,3600
1424696400,0,36,3600
1424700000,2,101,3600
1424703600,3,324,3600
1424707200,10,533,3600
1424710800,1,288,3600
1424714400,1,82,3600
1424718000,1,88,3600
1424721600,8,117,3600
1424725200,1,109,3600
1424728800,9,94,3600
1424732400,13,129,3600
1424736000,6,236,3600
1424739600,7,429,3600
1424743200,6,374,3600
1424746800,2,254,3600
1424750400,1,155,3600
1424754000,3,105,3600
1424757600,0,42,3600
1424761200,0,23,3600
1424764800,0,10,3600
1424768400,0,4,3600
1424772000,0,1,3600
1424775600,0,1,3600
1424779200,0,6,3600
1424782800,0,21,3600
1424786400,0,91,3600
1424790000,1,316,3600
1424793600,4,525,3600
1424797200,1,272,3600
1424800800,4,116,3600
1424804400,5,117,3600
1424808000,5,136,3600
1424811600,4,127,3600
1424815200,4,125,3600
1424818800,7,133,3600
1424822400,5,253,3600
1424826000,5,452,3600
1424829600,9,429,3600
1424833200,2,281,3600
1424836800,1,186,3600
1424840400,1,150,3600
1424844000,1,67,3600
1424847600,1,42,3600
1424851200,0,17,3600
1424854800,0,8,3600
1424858400,0,2,3600
1424862000,0,1,3600
1424865600,0,3,3600
1424869200,0,35,3600
1424872800,1,120,3600
1424876400,1,366,3600
1424880000,8,660,3600
1424883600,4,346,3600
1424887200,3,129,3600
1424890800,7,144,3600
1424894400,15,189,3600
1424898000,15,160,3600
1424901600,5,159,3600
1424905200,8,184,3600
1424908800,16,296,3600
1424912400,17,611,3600
1424916000,10,573,3600
1424919600,7,335,3600
1424923200,2,223,3600
1424926800,1,131,3600
1424930400,2,126,3600
1424934000,1,75,3600
1424937600,9,19,3600
1424941200,3,16,3600
1424944800,0,7,3600
1424948400,0,2,3600
1424952000,0,3,3600
1424955600,0,20,3600
1424959200,0,33,3600
1424962800,1,85,3600
1424966400,1,141,3600
1424970000,4,151,3600
1424973600,4,157,3600
1424977200,2,117,3600
1424980800,8,120,3600
1424984400,4,133,3600
1424988000,7,114,3600
1424991600,3,165,3600
1424995200,14,275,3600
1424998800,15,511,3600
1425002400,7,494,3600
1425006000,4,314,3600
1425009600,7,221,3600
1425013200,7,149,3600
1425016800,2,108,3600
1425020400,4,70,3600
1425024000,4,22,3600
1425027600,0,9,3600
1425031200,0,5,3600
1425034800,0,4,3600
1425038400,0,5,3600
1425042000,0,33,3600
1425045600,0,92,3600
1425049200,2,315,3600
1425052800,9,642,3600
1425056400,13,356,3600
1425060000,12,166,3600
1425063600,15,150,3600
1425067200,7,187,3600
1425070800,19,193,3600
1425074400,10,125,3600
1425078000,17,226,3600
1425081600,10,293,3600
1425085200,31,534,3600
1425088800,10,447,3600
1425092400,18,291,3600
1425096000,2,157,3600
1425099600,8,84,3600
1425103200,0,108,3600
1425106800,4,64,3600
1425110400,0,55,3600
1425114000,0,30,3600
1425117600,0,13,3600
1425121200,1,4,3600
1425124800,0,8,3600
1425128400,1,1,3600
1425132000,1,5,3600
1425135600,1,39,3600
1425139200,11,92,3600
1425142800,13,160,3600
1425146400,18,187,3600
1425150000,9,220,3600
1425153600,25,219,3600
1425157200,59,249,3600
1425160800,66,244,3600
1425164400,45,266,3600
1425168000,72,247,3600
1425171600,50,224,3600
1425175200,24,179,3600
1425178800,3,120,3600
1425182400,5,116,3600
1425186000,2,83,3600
1425189600,7,67,3600
1425193200,1,52,3600
1425196800,2,43,3600
1425200400,2,35,3600
1425204000,2,39,3600
1425207600,0,10,3600
1425211200,0,2,3600
1425214800,0,3,3600
1425218400,0,7,3600
1425222000,1,44,3600
1425225600,2,49,3600
1425229200,7,79,3600
1425232800,2,75,3600
1425236400,6,60,3600
1425240000,3,48,3600
1425243600,7,31,3600
1425247200,4,19,3600
1425250800,5,30,3600
1425254400,3,26,3600
1425258000,0,29,3600
1425261600,0,33,3600
1425265200,0,16,3600
1425268800,2,17,3600
1425272400,0,24,3600
1425276000,0,27,3600
1425279600,2,6,3600
1425283200,0,9,3600
1425286800,0,0,3600
1425290400,0,0,3600
1425294000,0,1,3600
1425297600,0,0,3600
1425301200,0,14,3600
1425304800,0,38,3600
1425308400,2,145,3600
1425312000,6,309,3600
1425315600,10,295,3600
1425319200,10,233,3600
1425322800,16,139,3600
1425326400,13,151,3600
1425330000,12,171,3600
1425333600,15,149,3600
1425337200,27,175,3600
1425340800,15,280,3600
1425344400,24,542,3600
1425348000,12,492,3600
1425351600,7,352,3600
1425355200,4,207,3600
1425358800,2,126,3600
1425362400,4,80,3600
1425366000,0,31,3600
1425369600,0,18,3600
1425373200,0,1,3600
1425376800,0,2,3600
1425380400,0,3,3600
1425384000,0,5,3600
1425387600,0,38,3600
1425391200,1,122,3600
1425394800,3,365,3600
1425398400,7,757,3600
1425402000,7,370,3600
1425405600,16,154,3600
1425409200,18,133,3600
1425412800,16,134,3600
1425416400,17,90,3600
1425420000,15,77,3600
1425423600,10,132,3600
1425427200,17,148,3600
1425430800,9,284,3600
1425434400,6,254,3600
1425438000,4,211,3600
1425441600,4,162,3600
1425445200,0,117,3600
1425448800,4,104,3600
1425452400,4,45,3600
1425456000,0,17,3600
1425459600,0,10,3600
1425463200,0,1,3600
1425466800,0,2,3600
1425470400,0,3,3600
1425474000,0,35,3600
1425477600,1,114,3600
1425481200,2,376,3600
1425484800,11,709,3600
1425488400,7,293,3600
1425492000,4,140,3600
1425495600,8,141,3600
1425499200,22,209,3600
1425502800,12,186,3600
1425506400,2,146,3600
1425510000,8,169,3600
1425513600,6,230,3600
1425517200,10,395,3600
1425520800,7,360,3600
1425524400,8,265,3600
1425528000,3,103,3600
1425531600,7,82,3600
1425535200,1,48,3600
1425538800,1,33,3600
1425542400,0,9,3600
1425546000,0,6,3600
1425549600,0,4,3600
1425553200,0,4,3600
1425556800,0,4,3600
1425560400,0,12,3600
1425564000,0,20,3600
1425567600,1,37,3600
1425571200,0,66,3600
1425574800,8,51,3600
1425578400,2,29,3600
1425582000,4,29,3600
1425585600,8,25,3600
1425589200,1,32,3600
1425592800,1,11,3600
1425596400,1,18,3600
1425600000,2,20,3600
1425603600,3,31,3600
1425607200,3,23,3600
1425610800,0,21,3600
1425614400,1,17,3600
1425618000,0,19,3600
1425621600,0,19,3600
1425625200,0,18,3600
1425628800,0,7,3600
1425632400,0,6,3600
1425636000,0,3,3600
1425639600,0,0,3600
1425643200,0,0,3600
1425646800,0,9,3600
1425650400,0,12,3600
1425654000,2,30,3600
1425657600,2,107,3600
1425661200,6,108,3600
1425664800,7,99,3600
1425668400,1,75,3600
1425672000,1,67,3600
1425675600,2,95,3600
1425679200,9,78,3600
1425682800,7,105,3600
1425686400,10,163,3600
1425690000,12,258,3600
1425693600,3,238,3600
1425697200,4,165,3600
1425700800,2,96,3600
1425704400,2,92,3600
1425708000,0,47,3600
1425711600,5,52,3600
1425715200,1,22,3600
1425718800,1,26,3600
1425722400,0,16,3600
1425726000,0,11,3600
1425729600,0,2,3600
1425733200,0,6,3600
1425736800,0,8,3600
1425740400,1,35,3600
1425744000,1,74,3600
1425747600,7,117,3600
1425751200,7,167,3600
1425754800,25,209,3600
1425758400,25,246,3600
1425762000,51,250,3600
1425765600,45,265,3600
1425769200,45,249,3600
1425772800,46,225,3600
1425776400,55,266,3600
1425780000,24,194,3600
1425783600,13,161,3600
1425787200,6,109,3600
1425790800,9,95,3600
1425794400,12,68,3600
1425798000,6,70,3600
1425801600,11,76,3600
1425805200,2,43,3600
1425808800,7,59,3600
1425812400,4,20,3600
1425816000,1,6,3600
1425819600,1,4,3600
1425823200,3,17,3600
1425826800,8,60,3600
1425830400,18,102,3600
1425834000,51,198,3600
1425837600,66,241,3600
1425841200,110,319,3600
1425844800,150,363,3600
1425848400,190,379,3600
1425852000,170,468,3600
1425855600,161,464,3600
1425859200,153,403,3600
1425862800,95,361,3600
1425866400,50,243,3600
1425870000,26,135,3600
1425873600,29,96,3600
1425877200,36,75,3600
1425880800,12,43,3600
1425884400,3,27,3600
1425888000,1,9,3600
1425891600,0,3,3600
1425895200,0,1,3600
1425898800,0,3,3600
1425902400,0,49,3600
1425906000,1,149,3600
1425909600,6,431,3600
1425913200,25,849,3600
1425916800,30,424,3600
1425920400,65,151,3600
1425924000,80,167,3600
1425927600,112,218,3600
1425931200,132,255,3600
1425934800,120,212,3600
1425938400,146,251,3600
1425942000,159,487,3600
1425945600,170,913,3600
1425949200,128,912,3600
1425952800,72,528,3600
1425956400,74,316,3600
1425960000,41,238,3600
1425963600,31,113,3600
1425967200,13,60,3600
1425970800,5,18,3600
1425974400,3,8,3600
1425978000,0,0,3600
1425981600,0,0,3600
1425985200,0,4,3600
1425988800,0,50,3600
1425992400,5,156,3600
1425996000,23,508,3600
1425999600,41,959,3600
1426003200,28,456,3600
1426006800,59,150,3600
1426010400,48,88,3600
1426014000,46,96,3600
1426017600,9,78,3600
1426021200,8,62,3600
1426024800,21,63,3600
1426028400,16,125,3600
1426032000,23,267,3600
1426035600,14,188,3600
1426039200,2,132,3600
1426042800,2,94,3600
1426046400,11,67,3600
1426050000,8,26,3600
1426053600,9,39,3600
1426057200,1,12,3600
1426060800,1,5,3600
1426064400,0,2,3600
1426068000,0,0,3600
1426071600,1,0,3600
1426075200,2,48,3600
1426078800,1,157,3600
1426082400,25,454,3600
1426086000,35,811,3600
1426089600,31,318,3600
1426093200,26,158,3600
1426096800,32,164,3600
1426100400,49,245,3600
1426104000,68,247,3600
1426107600,99,192,3600
1426111200,89,276,3600
1426114800,78,432,3600
1426118400,149,891,3600
1426122000,116,962,3600
1426125600,90,573,3600
1426129200,63,348,3600
1426132800,59,266,3600
1426136400,46,183,3600
1426140000,14,90,3600
1426143600,3,20,3600
1426147200,3,15,3600
1426150800,2,5,3600
1426154400,0,0,3600
1426158000,0,0,3600
1426161600,0,43,3600
1426165200,2,170,3600
1426168800,19,570,3600
1426172400,54,1023,3600
1426176000,55,412,3600
1426179600,84,181,3600
1426183200,103,183,3600
1426186800,124,275,3600
1426190400,138,267,3600
1426194000,167,255,3600
1426197600,219,276,3600
1426201200,170,465,3600
1426204800,220,969,3600
1426208400,142,933,3600
1426212000,101,546,3600
1426215600,70,319,3600
1426219200,66,276,3600
1426222800,52,140,3600
1426226400,17,61,3600
1426230000,9,33,3600
1426233600,3,15,3600
1426237200,5,12,3600
1426240800,0,1,3600
1426244400,1,6,3600
1426248000,1,38,3600
1426251600,1,151,3600
1426255200,16,425,3600
1426258800,48,868,3600
1426262400,74,408,3600
1426266000,64,223,3600
1426269600,106,257,3600
1426273200,138,314,3600
1426276800,202,317,3600
1426280400,159,249,3600
1426284000,123,302,3600
1426287600,117,466,3600
1426291200,146,885,3600
1426294800,89,682,3600
1426298400,36,410,3600
1426302000,45,244,3600
1426305600,19,156,3600
1426309200,6,136,3600
1426312800,7,71,3600
1426316400,6,37,3600
1426320000,0,41,3600
1426323600,1,11,3600
1426327200,0,7,3600
1426330800,0,1,3600
1426334400,1,4,3600
1426338000,3,65,3600
1426341600,15,52,3600
1426345200,26,70,3600
1426348800,31,86,3600
1426352400,19,114,3600
1426356000,10,140,3600
1426359600,41,173,3600
1426363200,85,291,3600
1426366800,105,313,3600
1426370400,111,237,3600
1426374000,44,103,3600
1426377600,88,196,3600
1426381200,62,226,3600
1426384800,47,189,3600
1426388400,51,152,3600
1426392000,22,134,3600
1426395600,27,113,3600
1426399200,24,95,3600
1426402800,29,106,3600
1426406400,7,69,3600
1426410000,3,51,3600
1426413600,9,20,3600
1426417200,0,5,3600
1426420800,0,2,3600
1426424400,2,9,3600
1426428000,10,32,3600
1426431600,33,103,3600
1426435200,52,157,3600
1426438800,124,287,3600
1426442400,175,356,3600
1426446000,176,428,3600
1426449600,242,420,3600
1426453200,265,427,3600
1426456800,283,427,3600
1426460400,227,414,3600
1426464000,178,401,3600
1426467600,115,315,3600
1426471200,62,196,3600
1426474800,15,143,3600
1426478400,25,125,3600
1426482000,14,86,3600
1426485600,10,33,3600
1426489200,5,24,3600
1426492800,1,3,3600
1426496400,2,7,3600
1426500000,0,4,3600
1426503600,0,3,3600
1426507200,0,42,3600
1426510800,4,154,3600
1426514400,15,522,3600
1426518000,24,923,3600
1426521600,37,394,3600
1426525200,50,152,3600
1426528800,88,176,3600
1426532400,132,256,3600
1426536000,148,256,3600
1426539600,196,191,3600
1426543200,211,292,3600
1426546800,166,511,3600
1426550400,181,1036,3600
1426554000,161,997,3600
1426557600,98,554,3600
1426561200,70,359,3600
1426564800,46,276,3600
1426568400,22,139,3600
1426572000,28,66,3600
1426575600,19,33,3600
1426579200,8,10,3600
1426582800,2,5,3600
1426586400,1,3,3600
1426590000,0,5,3600
1426593600,0,59,3600
1426597200,4,203,3600
1426600800,13,612,3600
1426604400,37,1033,3600
1426608000,55,434,3600
1426611600,100,187,3600
1426615200,102,213,3600
1426618800,119,321,3600
1426622400,138,264,3600
1426626000,125,250,3600
1426629600,164,289,3600
1426633200,205,565,3600
1426636800,182,1047,3600
1426640400,124,923,3600
1426644000,55,506,3600
1426647600,23,339,3600
1426651200,22,189,3600
1426654800,9,170,3600
1426658400,7,72,3600
1426662000,4,24,3600
1426665600,0,13,3600
1426669200,0,5,3600
1426672800,0,2,3600
1426676400,0,2,3600
1426680000,1,52,3600
1426683600,3,174,3600
1426687200,13,529,3600
1426690800,24,874,3600
1426694400,22,397,3600
1426698000,39,171,3600
1426701600,38,183,3600
1426705200,48,252,3600
1426708800,49,254,3600
1426712400,79,210,3600
1426716000,80,243,3600
1426719600,97,414,3600
1426723200,118,871,3600
1426726800,52,774,3600
1426730400,66,536,3600
1426734000,34,321,3600
1426737600,9,228,3600
1426741200,20,130,3600
1426744800,8,64,3600
1426748400,6,29,3600
1426752000,2,10,3600
1426755600,4,8,3600
1426759200,2,1,3600
1426762800,0,6,3600
1426766400,0,52,3600
1426770000,4,172,3600
1426773600,17,528,3600
1426777200,26,907,3600
1426780800,49,419,3600
1426784400,50,177,3600
1426788000,60,235,3600
1426791600,106,276,3600
1426795200,84,294,3600
1426798800,114,203,3600
1426802400,146,259,3600
1426806000,124,431,3600
1426809600,150,887,3600
1426813200,97,797,3600
1426816800,54,486,3600
1426820400,34,335,3600
1426824000,27,241,3600
1426827600,24,174,3600
1426831200,11,84,3600
1426834800,6,27,3600
1426838400,12,22,3600
1426842000,0,7,3600
1426845600,2,0,3600
1426849200,0,3,3600
1426852800,1,16,3600
1426856400,1,41,3600
1426860000,3,88,3600
1426863600,4,235,3600
1426867200,5,126,3600
1426870800,4,57,3600
1426874400,8,55,3600
1426878000,8,65,3600
1426881600,7,71,3600
1426885200,2,86,3600
1426888800,11,95,3600
1426892400,13,179,3600
1426896000,14,442,3600
1426899600,14,410,3600
1426903200,13,270,3600
1426906800,7,192,3600
1426910400,10,131,3600
1426914000,5,103,3600
1426917600,1,84,3600
1426921200,2,68,3600
1426924800,5,41,3600
1426928400,1,25,3600
1426932000,0,15,3600
1426935600,0,3,3600
1426939200,0,8,3600
1426942800,1,16,3600
1426946400,13,42,3600
1426950000,30,161,3600
1426953600,48,250,3600
1426957200,69,329,3600
1426960800,141,369,3600
1426964400,224,456,3600
1426968000,342,468,3600
1426971600,408,540,3600
1426975200,419,567,3600
1426978800,503,515,3600
1426982400,430,522,3600
1426986000,283,508,3600
1426989600,137,358,3600
1426993200,135,211,3600
1426996800,113,197,3600
1427000400,69,175,3600
1427004000,68,151,3600
1427007600,29,112,3600
1427011200,13,73,3600
1427014800,12,72,3600
1427018400,2,28,3600
1427022000,1,4,3600
1427025600,1,3,3600
1427029200,1,11,3600
1427032800,6,39,3600
1427036400,29,81,3600
1427040000,74,201,3600
1427043600,137,302,3600
1427047200,202,441,3600
1427050800,233,479,3600
1427054400,298,536,3600
1427058000,361,445,3600
1427061600,362,553,3600
1427065200,265,464,3600
1427068800,275,478,3600
1427072400,198,394,3600
1427076000,104,261,3600
1427079600,74,184,3600
1427083200,51,146,3600
1427086800,40,105,3600
1427090400,11,42,3600
1427094000,16,13,3600
1427097600,8,8,3600
1427101200,0,2,3600
1427104800,0,1,3600
1427108400,1,9,3600
1427112000,0,50,3600
1427115600,2,168,3600
1427119200,19,466,3600
1427122800,25,866,3600
1427126400,66,374,3600
1427130000,72,164,3600
1427133600,102,140,3600
1427137200,107,217,3600
1427140800,121,240,3600
1427144400,137,237,3600
1427148000,111,246,3600
1427151600,151,477,3600
1427155200,179,933,3600
1427158800,157,869,3600
1427162400,85,519,3600
1427166000,34,318,3600
1427169600,32,196,3600
1427173200,32,116,3600
1427176800,6,42,3600
1427180400,8,20,3600
1427184000,0,4,3600
1427187600,1,7,3600
1427191200,0,3,3600
1427194800,0,6,3600
1427198400,1,60,3600
1427202000,3,187,3600
1427205600,7,533,3600
1427209200,26,908,3600
1427212800,42,439,3600
1427216400,58,189,3600
1427220000,80,183,3600
1427223600,75,242,3600
1427227200,79,244,3600
1427230800,91,176,3600
1427234400,83,275,3600
1427238000,89,455,3600
1427241600,118,860,3600
1427245200,112,823,3600
1427248800,56,513,3600
1427252400,35,344,3600
1427256000,9,208,3600
1427259600,15,135,3600
1427263200,3,70,3600
1427266800,2,20,3600
1427270400,0,6,3600
1427274000,0,5,3600
1427277600,0,4,3600
1427281200,3,1,3600
1427284800,0,40,3600
1427288400,3,184,3600
1427292000,11,518,3600
1427295600,16,861,3600
1427299200,20,431,3600
1427302800,14,119,3600
1427306400,39,156,3600
1427310000,38,213,3600
1427313600,67,220,3600
1427317200,65,222,3600
1427320800,71,238,3600
1427324400,93,424,3600
1427328000,66,951,3600
1427331600,56,839,3600
1427335200,44,510,3600
1427338800,26,359,3600
1427342400,24,284,3600
1427346000,15,173,3600
1427349600,16,86,3600
1427353200,2,26,3600
1427356800,0,8,3600
1427360400,4,2,3600
1427364000,0,3,3600
1427367600,1,3,3600
1427371200,1,57,3600
1427374800,1,189,3600
1427378400,10,569,3600
1427382000,35,1090,3600
1427385600,52,336,3600
1427389200,25,141,3600
1427392800,25,110,3600
1427396400,52,226,3600
1427400000,85,277,3600
1427403600,119,232,3600
1427407200,160,310,3600
1427410800,171,552,3600
1427414400,210,1088,3600
1427418000,158,1083,3600
1427421600,82,627,3600
1427425200,20,173,3600
1427428800,18,262,3600
1427432400,9,79,3600
1427436000,8,87,3600
1427439600,4,27,3600
1427443200,3,8,3600
1427446800,0,10,3600
1427450400,0,3,3600
1427454000,0,1,3600
1427457600,2,16,3600
1427461200,1,56,3600
1427464800,3,185,3600
1427468400,8,264,3600
1427472000,11,310,3600
1427475600,24,173,3600
1427479200,35,166,3600
1427482800,64,231,3600
1427486400,58,240,3600
1427490000,86,216,3600
1427493600,100,290,3600
1427497200,85,419,3600
1427500800,140,813,3600
1427504400,111,671,3600
1427508000,65,451,3600
1427511600,38,293,3600
1427515200,18,177,3600
1427518800,18,132,3600
